paper_idv, convert_time
2404.18485v1, 76.55271625518799
2402.17484v2, 63.863303422927856
2404.18487v1, 91.90269160270691
2404.18488v1, 102.02041125297546
2404.18500v1, 195.44497227668762
2403.00651v2, 129.16058778762817
2404.18554v1, 413.8582236766815
2404.18477v1, 16.067151069641113
2310.03584v2, 20.490554332733154
2307.08525v2, 44.35357666015625
2302.01138v2, 147.66539692878723
2404.04599v2, 206.48573398590088
2404.13597v2, 16.90517544746399
2404.18483v1, 121.27261400222778
2404.18476v1, 43.88125514984131
2404.18478v1, 69.8776445388794
2011.13602v2, 239.67187023162842
2404.18482v1, 117.84783506393433
2404.18471v1, 40.22990870475769
2309.07779v2, 45.242329597473145
2404.18484v1, 158.96582317352295
2311.08274v3, 152.66788148880005
2401.12422v2, 19.611796140670776
2404.18470v1, 15.780299186706543
2309.05273v2, 37.23745131492615
2311.17680v2, 29.977940320968628
2404.12727v2, 18.072953462600708
2404.18496v1, 271.64122200012207
2404.18465v1, 9.83077096939087
2401.14040v3, 15.529882907867432
2312.14259v2, 75.20106244087219
2401.17793v2, 131.87524962425232
2404.18466v1, 27.176844358444214
2402.08015v5, 74.54597187042236
1601.07346v4, 232.74035048484802
2404.18461v1, 11.566856861114502
2404.18474v1, 119.97859215736389
2401.17308v2, 33.35330557823181
2404.18480v1, 174.14237594604492
2404.18467v1, 76.74692630767822
2404.18469v1, 81.68748259544373
2401.14808v2, 262.2037777900696
2306.15297v2, 217.89139914512634
2404.14998v2, 208.98513340950012
2011.07757v2, 228.5651819705963
2309.12766v4, 47.48408627510071
2404.18462v1, 54.681509017944336
1608.05787v8, 115.84544730186462
2302.10753v3, 35.8050320148468
2404.18460v1, 48.374861001968384
2404.18497v1, 359.87483072280884
2312.14108v3, 74.68626999855042
2404.17255v2, 92.76590728759766
2404.16889v2, 16.074705839157104
2404.18530v1, 500.43558073043823
2404.18448v1, 18.35404682159424
2306.03692v9, 162.76151704788208
2208.05853v3, 56.573848485946655
2401.13538v2, 79.96732115745544
2404.18445v1, 16.351662158966064
2404.18475v1, 201.31256103515625
2308.07821v2, 67.34474682807922
2301.13701v2, 12.134827136993408
2404.18446v1, 33.452808141708374
2312.13112v2, 210.18963479995728
2404.08294v2, 169.6192226409912
2312.16020v3, 26.197515726089478
2404.16969v2, 244.19237565994263
2404.18505v1, 427.10036396980286
2404.18456v1, 84.96079111099243
2404.18451v1, 69.35217356681824
2404.18454v1, 84.78054285049438
2112.05392v2, 32.34103536605835
2206.02386v3, 100.46629166603088
2404.10616v3, 53.632827043533325
2007.10689v2, 32.55715489387512
2404.18441v1, 42.279974937438965
2404.18468v1, 195.34201622009277
2307.06609v2, 500.2255232334137
2404.17208v2, 55.1757025718689
2312.11489v3, 20.63318109512329
2404.17364v2, 33.175825357437134
2211.01152v4, 153.46564269065857
2404.15633v2, 25.51848602294922
2404.09533v2, 22.47877264022827
2404.18435v1, 59.45200443267822
2404.18447v1, 110.64656376838684
2404.18438v1, 66.52304887771606
2404.18442v1, 78.19292569160461
2404.18433v1, 57.791083097457886
2404.12901v2, 7.952164888381958
2404.18426v1, 28.152957916259766
2404.18424v1, 20.07757592201233
2209.06731v5, 12.534843683242798
2404.18423v1, 18.79613161087036
2404.18432v1, 69.75399160385132
2302.05347v2, 117.88935971260071
2404.18450v1, 140.65782380104065
2212.02103v2, 186.51842379570007
2209.03077v5, 356.8387269973755
2310.14546v2, 47.185049057006836
2404.18418v1, 21.952650547027588
2404.18420v1, 39.563785791397095
2404.18453v1, 182.05974984169006
2404.18414v1, 27.056423902511597
2311.08403v2, 57.21349287033081
2404.18455v1, 188.55742859840393
2403.17124v2, 46.75695490837097
2404.18427v1, 71.82075643539429
2404.18437v1, 115.65225315093994
2404.18421v1, 52.208163261413574
2404.18417v1, 42.64175891876221
2404.18410v1, 14.423527240753174
2404.18422v1, 59.97718834877014
2311.05491v3, 34.04723024368286
2312.01930v2, 55.315980195999146
2404.17119v2, 15.033869504928589
2404.18415v1, 51.02611303329468
2404.18444v1, 166.9119472503662
2404.18443v1, 150.9864902496338
2404.17207v2, 24.01678991317749
2403.01632v2, 44.55638885498047
2404.18404v1, 26.845431089401245
2404.15272v3, 17.11531400680542
2402.06986v2, 174.49954509735107
2404.18403v1, 32.53520917892456
2404.06164v2, 114.3944079875946
2404.18411v1, 54.075650453567505
2310.04790v2, 86.27999424934387
2404.18396v1, 20.58904790878296
2312.00028v3, 73.70201086997986
2404.18400v1, 37.59473204612732
2404.18409v1, 50.179049491882324
2404.18399v1, 33.519906759262085
2404.18436v1, 174.1466519832611
2404.18407v1, 65.59303545951843
2404.16556v2, 27.792370319366455
2404.18394v1, 36.42462754249573
2312.15632v2, 39.58317160606384
2404.18402v1, 60.18452477455139
2404.18390v1, 27.270335912704468
2312.11459v2, 24.811107397079468
2401.15182v3, 8.578186750411987
2404.18434v1, 181.73923993110657
2404.17205v2, 12.377710819244385
2404.18408v1, 85.49920749664307
2404.18385v1, 8.69334363937378
2312.06464v3, 179.20193314552307
2401.10862v2, 54.834824085235596
2404.18382v1, 16.912485361099243
2404.18383v1, 25.186768054962158
2404.18397v1, 80.555490732193
2404.18406v1, 104.90552306175232
2401.13100v2, 65.50745987892151
2404.18398v1, 85.8711884021759
2404.17421v2, 33.5071496963501
2404.18375v1, 8.200779676437378
2404.18391v1, 81.41180896759033
2404.18392v1, 82.72367119789124
2404.18373v1, 10.100638389587402
2404.18384v1, 47.5921266078949
2404.18379v1, 24.66186237335205
2404.18387v1, 60.365373611450195
2306.10179v2, 81.94074487686157
2404.18388v1, 65.0599274635315
2404.06075v2, 116.0263683795929
2211.15110v2, 64.27703833580017
2404.17113v2, 14.463176727294922
2404.18395v1, 133.7008078098297
2404.18413v1, 180.77652835845947
2404.09173v2, 37.86679482460022
2404.18363v1, 28.270948886871338
2404.16318v2, 53.152994871139526
2311.11365v2, 157.30116510391235
2403.04235v2, 116.81428146362305
2402.16906v4, 76.02270936965942
2404.17277v2, 60.65306520462036
2404.18367v1, 75.70901393890381
2402.18090v2, 69.58885407447815
2404.18361v1, 26.057934284210205
2404.18381v1, 119.325270652771
2111.04597v3, 291.3123073577881
2402.00869v3, 198.73229503631592
2404.18377v1, 112.19621014595032
2404.17392v2, 48.40951132774353
2404.18358v1, 24.014633893966675
2404.18357v1, 21.338191032409668
2404.18356v1, 19.742470502853394
2404.16266v2, 40.97215962409973
2211.13687v3, 58.77324438095093
2301.05350v2, 103.82301878929138
2306.07544v2, 51.61192321777344
2404.18351v1, 22.020469427108765
2404.18347v1, 11.58999228477478
2401.15489v3, 13.668861865997314
