paper_idv, convert_time
2207.07944v2, 0.6327788829803467
2311.17048v3, 2.3042571544647217
2404.06505v1, 10.696690797805786
2404.06503v1, 14.267040729522705
2404.06497v1, 0.43439149856567383
2212.08731v3, 15.759753227233887
2404.06501v1, 28.5012526512146
2404.06507v1, 32.664565324783325
2404.06500v1, 33.35186505317688
2404.06494v1, 12.493852138519287
2404.06510v1, 69.67373704910278
2404.06509v1, 75.0576229095459
2404.06504v1, 78.08892512321472
2404.06512v1, 79.15814018249512
2404.06514v1, 81.8040611743927
2404.06508v1, 88.30370807647705
2404.06496v1, 75.75410985946655
2404.06506v1, 100.15697193145752
2211.15930v3, 26.41929006576538
2311.09306v2, 0.38053202629089355
2404.06495v1, 80.35410523414612
2207.00127v3, 98.41643500328064
2205.09064v4, 0.5227432250976562
2404.06491v1, 36.197967529296875
2404.06488v1, 18.05938696861267
2310.00341v3, 51.53866362571716
2304.14515v3, 86.29734420776367
2404.06492v1, 59.70804023742676
2404.06481v1, 20.257739067077637
2303.12054v4, 82.80325150489807
2404.06502v1, 172.4521288871765
2404.06484v1, 52.16085648536682
2303.14780v3, 75.52912473678589
2404.06493v1, 143.49913477897644
1902.11151v3, 0.4049568176269531
2404.06511v1, 179.85718393325806
2404.06498v1, 175.80186367034912
2404.06473v1, 0.3559103012084961
2404.06476v1, 19.924022674560547
2210.17485v2, 93.2287266254425
2404.03735v2, 32.05116057395935
2404.06475v1, 42.89061617851257
2404.06489v1, 132.60143995285034
2404.06486v1, 109.0851240158081
2404.06487v1, 126.14721250534058
2404.06469v1, 20.536803483963013
2404.06470v1, 29.9479718208313
2404.06480v1, 97.59511232376099
2404.06490v1, 167.98429584503174
2404.06477v1, 84.89131355285645
2312.04630v2, 53.20488166809082
2404.06485v1, 149.9874336719513
2404.06482v1, 136.56162214279175
2404.06466v1, 31.895281553268433
2404.06462v1, 0.3664846420288086
2404.06461v1, 8.022560119628906
2210.07218v2, 49.85577058792114
2404.06513v1, 300.6542155742645
2404.06478v1, 131.63470149040222
2404.06468v1, 99.76086831092834
2404.06479v1, 164.50656294822693
2404.06458v1, 0.3283267021179199
2404.06463v1, 64.48100233078003
2307.01724v2, 30.96128749847412
2404.06460v1, 59.99373435974121
2403.19521v2, 106.69686579704285
2404.04428v2, 142.89076471328735
2404.06474v1, 194.8926055431366
2404.06452v1, 0.7259829044342041
2404.06457v1, 48.86965823173523
2309.09228v2, 57.597259521484375
2404.06455v1, 50.690414905548096
2404.06459v1, 132.489159822464
2311.16026v2, 170.9835364818573
2312.08210v2, 34.48797059059143
2404.06454v1, 73.38788914680481
2404.06451v1, 65.01275396347046
2404.06446v1, 0.2959554195404053
2309.02454v2, 141.93432188034058
2311.00646v2, 111.94928669929504
2404.06444v1, 12.357343196868896
2404.04758v2, 0.31327247619628906
2404.06450v1, 75.59936285018921
2404.06449v1, 46.00792217254639
2404.06453v1, 122.92444086074829
2308.04100v3, 168.67680549621582
2404.06440v1, 0.3890862464904785
2404.06442v1, 74.91008639335632
2404.06447v1, 110.99301362037659
2311.00044v3, 137.30816531181335
2403.02408v2, 20.185844659805298
2403.06108v2, 26.620557069778442
2404.06456v1, 249.74393725395203
2404.06443v1, 134.48235535621643
2404.06439v1, 41.70073676109314
2404.06438v1, 0.5080499649047852
2404.06448v1, 168.99684834480286
2110.12962v2, 55.21023941040039
2404.06441v1, 119.68869996070862
2403.03979v2, 161.21446204185486
2404.06436v1, 21.594185829162598
2301.01946v3, 46.815263748168945
2404.04613v2, 42.4137020111084
2307.03108v3, 57.201730489730835
2105.12947v4, 0.3180685043334961
2404.06437v1, 38.561758518218994
2404.06435v1, 32.60228729248047
2402.07272v2, 51.88713359832764
2404.06429v1, 1.402897834777832
2404.06428v1, 0.39661073684692383
2404.06427v1, 0.38599681854248047
2404.06431v1, 24.066336154937744
2402.09217v3, 27.51235342025757
2207.11954v2, 0.41788792610168457
2311.16221v2, 20.234636783599854
2404.06434v1, 44.08279061317444
2404.06424v1, 0.4398770332336426
2404.06432v1, 56.55046343803406
2404.05678v2, 44.97385001182556
2404.06426v1, 54.44701671600342
2404.06423v1, 35.56434774398804
2404.05654v2, 23.250969648361206
2404.06422v1, 11.321918725967407
2404.06420v1, 7.051557779312134
2404.06430v1, 76.05402994155884
2404.06417v1, 0.31226015090942383
2404.06418v1, 5.0473620891571045
2402.01810v2, 24.281658172607422
2112.09617v2, 286.803409576416
2404.06425v1, 71.19364070892334
2404.06416v1, 35.76016688346863
2305.13033v3, 110.90594053268433
2403.13280v2, 87.65778613090515
2404.06421v1, 56.187633752822876
2404.06414v1, 32.07273578643799
2404.06412v1, 20.15942883491516
2404.06411v1, 37.694983959198
2404.06410v1, 0.3047211170196533
2404.06409v1, 0.5458495616912842
2404.06415v1, 61.212475538253784
2404.06413v1, 47.650240659713745
2404.06406v1, 7.206297159194946
2310.15958v4, 87.66157269477844
2404.06404v1, 4.7238476276397705
2401.05963v2, 62.396822929382324
2404.06407v1, 30.829094171524048
2312.03563v4, 0.288912296295166
2309.06717v2, 110.75022912025452
2202.05248v3, 59.392985343933105
2404.06405v1, 36.746856451034546
2404.06402v1, 19.379026651382446
